INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211538.wav,5.874,2024-06-13,21:15:38,21,2024-06-13,09:15:38,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,bCRkWkD2jCeMfMXCQRwAxA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211506.wav,8.119,2024-06-13,21:15:06,21,2024-06-13,09:15:06,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Pwh7aPEzCeg24/K/qU4aCA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211622.wav,5.544,2024-06-13,21:16:22,21,2024-06-13,09:16:22,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,BpnvatA5KOSq/Rf2AO/StA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211547.wav,9.815,2024-06-13,21:15:47,21,2024-06-13,09:15:47,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,+hrd80H+SlS73V3iBr0eag==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211630.wav,5.665,2024-06-13,21:16:30,21,2024-06-13,09:16:30,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,EdCV5taE4JDRDT2Cj9vZaw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211636.wav,4.82,2024-06-13,21:16:36,21,2024-06-13,09:16:36,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,dLX8Y7A6xzkBpVxCUBusmQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211708.wav,5.955,2024-06-13,21:17:08,21,2024-06-13,09:17:08,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,k6b1ZPdnibUvi6nEKdFU8g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211746.wav,3.159,2024-06-13,21:17:46,21,2024-06-13,09:17:46,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,KN7Q+TUxdAAD6uV/aFpIWQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211722.wav,4.666,2024-06-13,21:17:22,21,2024-06-13,09:17:22,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,1Y2Sm2Z2UqJ+84/24Sv7cw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211717.wav,4.691,2024-06-13,21:17:17,21,2024-06-13,09:17:17,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,B6vZQSPM5UYdvGmnhM/VRg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211650.wav,13.429,2024-06-13,21:16:50,21,2024-06-13,09:16:50,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,/3R/Zad1FOb888ddG6XMkw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211808.wav,3.323,2024-06-13,21:18:08,21,2024-06-13,09:18:08,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,1DNN+2lZNEB8NMpe4RrwYg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211831.wav,6.249,2024-06-13,21:18:31,21,2024-06-13,09:18:31,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,156OO1ChURuHnU5nzgKouA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211838.wav,3.163,2024-06-13,21:18:38,21,2024-06-13,09:18:38,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,L/N998KDeoumvwA/Rz8WvQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211753.wav,11.894,2024-06-13,21:17:53,21,2024-06-13,09:17:53,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,xR65YI1KO4LvcXVEuDk8kQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211814.wav,10.454,2024-06-13,21:18:14,21,2024-06-13,09:18:14,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,uj18i7D1oT80EsJqh2o+bg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211849.wav,5.469,2024-06-13,21:18:49,21,2024-06-13,09:18:49,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,OB3lAIL8Z9mKzRrRxURfUw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211918.wav,3.069,2024-06-13,21:19:18,21,2024-06-13,09:19:18,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Z3Ft97Gq9IxhEKFEePrbeQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211905.wav,3.164,2024-06-13,21:19:05,21,2024-06-13,09:19:05,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,cOLRtf585jI8EJMzYzUe8w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211928.wav,3.086,2024-06-13,21:19:28,21,2024-06-13,09:19:28,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,1X2B2h2D5nCsOvSM3htZNA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211924.wav,3.167,2024-06-13,21:19:24,21,2024-06-13,09:19:24,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,UxvIkJJF1b7xqaoHFjRu2A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_211946.wav,3.164,2024-06-13,21:19:46,21,2024-06-13,09:19:46,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,9RLe/uwnVGhWAOFaX73Liw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212000.wav,3.08,2024-06-13,21:20:00,21,2024-06-13,09:20:00,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,3Xhn/FuYHffGZlWO35Rusg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212009.wav,3.069,2024-06-13,21:20:09,21,2024-06-13,09:20:09,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,NfHnlC8Hg4D21Y01enrL0Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212044.wav,3.085,2024-06-13,21:20:44,21,2024-06-13,09:20:44,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,BKHLZuPY8ENrcmJwDBrZuA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212017.wav,4.449,2024-06-13,21:20:17,21,2024-06-13,09:20:17,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,K93DGxkot5UacHZPR0Lk8Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212031.wav,5.902,2024-06-13,21:20:31,21,2024-06-13,09:20:31,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,KNM8MpTtDnM5Dtv9e3AmKQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212108.wav,3.154,2024-06-13,21:21:08,21,2024-06-13,09:21:08,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,4dnhZiVSdXG68z1rQpKCAw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212050.wav,6.01,2024-06-13,21:20:50,21,2024-06-13,09:20:50,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,YF7Qe+c5vvVzmxQUvL5xlQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212139.wav,3.083,2024-06-13,21:21:39,21,2024-06-13,09:21:39,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,pbdDxUH8oVzfTdd1HU/jtA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212112.wav,5.527,2024-06-13,21:21:12,21,2024-06-13,09:21:12,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,WYeJtIDfK7EQWNyS/xm19Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212151.wav,3.099,2024-06-13,21:21:51,21,2024-06-13,09:21:51,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,dfpYDytp593Ga810LqIuGw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212128.wav,5.874,2024-06-13,21:21:28,21,2024-06-13,09:21:28,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,e/DHHs//pGPTfjcJFetn6w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212236.wav,3.159,2024-06-13,21:22:36,21,2024-06-13,09:22:36,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,GZ2dsMY51AzDplgk/uiNCQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212252.wav,3.079,2024-06-13,21:22:52,21,2024-06-13,09:22:52,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,GrxxqR5HzD3k+hELlOVxRA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212216.wav,5.264,2024-06-13,21:22:16,21,2024-06-13,09:22:16,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,9P5zsPPOsMl17QrWub4OaQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212158.wav,11.303,2024-06-13,21:21:58,21,2024-06-13,09:21:58,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,+6t9ICPrRKWhzTHaF90l/Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212328.wav,3.104,2024-06-13,21:23:28,21,2024-06-13,09:23:28,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,GPm1PP6pcFFCRRgU6CnkTg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212313.wav,3.177,2024-06-13,21:23:13,21,2024-06-13,09:23:13,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,T4YQhbaW/CEEYTuFFL1jLg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212300.wav,8.878,2024-06-13,21:23:00,21,2024-06-13,09:23:00,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,+jOKH+S+pT+Je1KRS/onhg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212408.wav,3.084,2024-06-13,21:24:08,21,2024-06-13,09:24:08,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,ZI5olecIm58qunpN+bZnyw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212445.wav,4.573,2024-06-13,21:24:45,21,2024-06-13,09:24:45,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,GUfh53yysJt+pyQjD6EALA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212511.wav,3.084,2024-06-13,21:25:11,21,2024-06-13,09:25:11,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Vq25ZHlF2e7sDjHEj62ImA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212341.wav,9.479,2024-06-13,21:23:41,21,2024-06-13,09:23:41,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,q5+dJwzUDOYy+DVREGZOHg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212436.wav,8.269,2024-06-13,21:24:36,21,2024-06-13,09:24:36,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,wxcwNvPJbU9EF96cgT9BUw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212551.wav,4.057,2024-06-13,21:25:51,21,2024-06-13,09:25:51,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Vo86kGKZtbOzjiqXIvTuBw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212611.wav,3.099,2024-06-13,21:26:11,21,2024-06-13,09:26:11,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Hr6Vbb4HYaHTsTYl2cb3Cw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212535.wav,7.254,2024-06-13,21:25:35,21,2024-06-13,09:25:35,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,6YH5016vj7zF+XmgQC7ICA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212709.wav,3.084,2024-06-13,21:27:09,21,2024-06-13,09:27:09,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,XBcsOXyxY24yyhvdAhZDDg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212734.wav,3.099,2024-06-13,21:27:34,21,2024-06-13,09:27:34,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,3Cyi1mtDgiwjVtVsXJ8roQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212643.wav,6.291,2024-06-13,21:26:43,21,2024-06-13,09:26:43,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,2v8ncPlMUD3Eza2KJfGh+w==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212631.wav,9.769,2024-06-13,21:26:31,21,2024-06-13,09:26:31,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,LARNwYhS6lmXYRoqwaKMcA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212716.wav,7.026,2024-06-13,21:27:16,21,2024-06-13,09:27:16,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,jJqmjYV+X20cQW3WAFd9yA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212738.wav,7.224,2024-06-13,21:27:38,21,2024-06-13,09:27:38,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,bALPk0NozlJqn5H4izT+Mg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212820.wav,4.952,2024-06-13,21:28:20,21,2024-06-13,09:28:20,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,kgW+a3Erly4G3qYim4xSqg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212842.wav,3.087,2024-06-13,21:28:42,21,2024-06-13,09:28:42,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,aicd0wq4QNOpfuUoAKslFA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212750.wav,15,2024-06-13,21:27:50,21,2024-06-13,09:27:50,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,bmOC6AXMboix3DbOWNutcw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212805.wav,15,2024-06-13,21:28:05,21,2024-06-13,09:28:05,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,YdGOMx3W0YpIxT7Smi47wQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212827.wav,15,2024-06-13,21:28:27,21,2024-06-13,09:28:27,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,mbs0OikmIJfW/T/yzAderQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212919.wav,5.725,2024-06-13,21:29:19,21,2024-06-13,09:29:19,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,OGV/2APvmE0kBMleaPqshw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212849.wav,15,2024-06-13,21:28:49,21,2024-06-13,09:28:49,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,/IkYl0p43m1/OWSPsejhbA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212904.wav,15,2024-06-13,21:29:04,21,2024-06-13,09:29:04,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,gZeR6s0QPkPpLOqoOGXpaA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212928.wav,15,2024-06-13,21:29:28,21,2024-06-13,09:29:28,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,jpGUDZE+OBP/l4fiG87isQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_212943.wav,14.14,2024-06-13,21:29:43,21,2024-06-13,09:29:43,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,NAqpK9d/WzqKnasRuhuyQQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213006.wav,12.934,2024-06-13,21:30:06,21,2024-06-13,09:30:06,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,BXVulconJNZ4H4xDQzpC2Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213024.wav,15,2024-06-13,21:30:24,21,2024-06-13,09:30:24,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,zz1rZbVpPt3zqqZrnw0Pnw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213039.wav,13.285,2024-06-13,21:30:39,21,2024-06-13,09:30:39,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,vqsn27NRMlJjJjrMxqKAPA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213055.wav,15,2024-06-13,21:30:55,21,2024-06-13,09:30:55,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,5/oZNJWOGYylXKiH8o9Tsg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213157.wav,3.539,2024-06-13,21:31:57,21,2024-06-13,09:31:57,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,OhTIdLU38dvsmldPL9U97Q==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213110.wav,15,2024-06-13,21:31:10,21,2024-06-13,09:31:10,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Ilc8uJ9dTO2LgYzIOaQK7g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213125.wav,15,2024-06-13,21:31:25,21,2024-06-13,09:31:25,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,6BTRsJP7YyEy/nS1gDhF3g==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213239.wav,3.254,2024-06-13,21:32:39,21,2024-06-13,09:32:39,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,pfYJO2uD1XxDWi42BZV9YQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213216.wav,5.528,2024-06-13,21:32:16,21,2024-06-13,09:32:16,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,L/XWUT2vaYyetVUHAdOdDA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213141.wav,15,2024-06-13,21:31:41,21,2024-06-13,09:31:41,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,nLzZzh3COJtFHlcAHrlulg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213246.wav,4.235,2024-06-13,21:32:46,21,2024-06-13,09:32:46,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,v1vDuV+eibVSxbR3CAvweg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213353.wav,3.179,2024-06-13,21:33:53,21,2024-06-13,09:33:53,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,M9pompUUr8vsGWEsU9Lfzw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213200.wav,15,2024-06-13,21:32:00,21,2024-06-13,09:32:00,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,rgZthmwzguUAXaX2G248UQ==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213330.wav,9.334,2024-06-13,21:33:30,21,2024-06-13,09:33:30,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,iXNePSQToRYH7uwBcQcsHg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213416.wav,6.119,2024-06-13,21:34:16,21,2024-06-13,09:34:16,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,xzYReRW6wZz0dXTzgd37yg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213436.wav,3.899,2024-06-13,21:34:36,21,2024-06-13,09:34:36,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,7HboTFPaDFQAF2E55Y6LmA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213304.wav,12.604,2024-06-13,21:33:04,21,2024-06-13,09:33:04,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,OG4tQrIbEZKAmFPnQa8AMw==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213506.wav,4.344,2024-06-13,21:35:06,21,2024-06-13,09:35:06,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,LJ6vk4JgY173Bq1k2MFs0A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213541.wav,5.739,2024-06-13,21:35:41,21,2024-06-13,09:35:41,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,PxIW5TqL1zpJZydzCJj5Og==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213515.wav,7.78,2024-06-13,21:35:15,21,2024-06-13,09:35:15,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,FAem6luhZniW1wBG4dXbbg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213546.wav,5.916,2024-06-13,21:35:46,21,2024-06-13,09:35:46,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,JE9eXvA+skDhcqH89vE2Xg==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213555.wav,3.161,2024-06-13,21:35:55,21,2024-06-13,09:35:55,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,u2tYpLhFpOWqrAounjdoOA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213443.wav,15,2024-06-13,21:34:43,21,2024-06-13,09:34:43,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,4to4Zx1jpnJNBaIWvE1N2A==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213620.wav,3.089,2024-06-13,21:36:20,21,2024-06-13,09:36:20,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,KtAMbXslYXz3p/fwcpLUBA==
D:\Dati Castelporziano\13-17 Giugno\Data Punto 1,,SMU04329_20240613_213605.wav,7.084,2024-06-13,21:36:05,21,2024-06-13,09:36:05,9,41.77489,12.40869,Song Meter Mini Bat,SMU04329,4.3,SMU04329,,,,,,,1,,,,,,Z+k7Vsdg5Mkk98SqjBr/0w==
